Address, Current Balance, Expected Amount
0x471db22bcc68291d97901703189783eefece2ac5,0,106407
0x4729d15b8aadf2d6d5897a33ac893d971486dde6,0,177345
0x47465d80896ede41eeaac50f55ea3c2775b97ac0,0,295989
0x47501ac649315ddee347f259b11112b1ff197121,0,532036
0x475414ed98003fd9d6761a604d1a4a84e4009a33,0,1773456
0x4768a5a076ed90c8161be9308fe373b495f2826f,0,58524
0x4779dc3eb25754c9fa7c817e169162d337a3fb6f,0,177345
0x477bade1a2edf5b4cc801cdbb96eaa493021dde2,0,1773456
0x47830c33aee051fea27b23824abb30a810d7a268,0,868993
0x4799fe321d2a88b4d937d862a7842b7df54a1cc4,0,266018
0x47a2cb66a1363ead48b0c42c69df187df7704c36,0,319222
0x47b20272ebee4233aad387dd88aa80ddaf55032b,0,1418764
0x47cc042e2dc94bfbd90f3d474e5fdd8d8737aecb,0,5320368
0x47d2cf1d023299d697c0d91a2452abee41bd3dcc,0,354691
0x4819951ef30d768046212e705b92993a91e906d1,0,70938
0x481f90fdace22dc9bbc454e285ce5e0957867df6,83360,200400
0x4825f99c478f9dda7d96d6c766ed2eb8f871efa1,0,177345
0x4839a4d4583586dda4e6b313bf6ce238ab4d2a5a,181513,266018
0x4884b056653b7d6b8fd4217fd389cc9c2c0534cd,0,3546912
0x4895a39e5010d3765c908c854c38ed6518f57590,0,67391
0x48a30eae5680d4996db6f63196ed73dfbfbae000,911858,1773456
0x48a99d93c04e3235df1bfac3a2ace55d0c10109f,0,1773456
0x48b5434679d726e3beb9a5a3724651fca15fcbf8,0,1773456
0x48e6f42976172d74d11f25aaf813dbd136abfbf0,61876,141876
0x48e76b0f2c5c5b1a262b33f28bafa70234de70c8,0,3369566
0x48e9275c7396dd2d2a61b8ca1163ca74554253cb,0,709382
0x4924536ce2e163123764f2523fe3fcf15d429d2c,0,1223684
0x49362e2b8697b38935895d8fb8fbec99c6b1403a,0,1773456
0x49439d8edb87f279979b6823247ef03d3722b083,0,2837529
0x4960c26eb681abd381d47ab4b49cece487af6b5a,0,177345
0x498ff7ed783fd4f0fb276387d9174420db84e424,300000,354691
0x4995f165b96759840c5c2b61d6db5ea73af1c582,0,230549
0x49bcb05783f01f599c6a491ee8767d21a2c52323,0,88672
0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,0,35469123
0x49e6290519b08ca12ea081a2c9fe0213f846388e,0,70938
0x49f371852bb944072ef091502872f732ffe10f00,752778,3546912
0x4a1a0aeea2a03ed451b577f51f1d7e5568f29736,0,299714
0x4a3c3d7d30d79209e9be90583e8577e0c0c6013e,0,67391
0x4a511d89501f72b97d4e7e2d0c7b6ba1874baea9,0,35469
0x4a7a204e5139257988cc9c5c0fae53b928e5eb86,0,4433640
0x4a9971d8b80e9594f7850a405ec768d1078e1b9a,1000,1596110
0x4ab67d5b227eca804ba0e45591039464cf286047,0,88672
0x4aed42908fe9b19e0befb858abf0a89ba5b36200,1,152517
0x4b37a01f34b1768005ad7bb59344198a8354893e,0,130756
0x4b4232caa1c27a1d160c432230703df7c4de0ea1,0,177345
0x4b463a48c299a0d8c21708e800e14b8fe4992e6c,0,4788331
0x4b484111483efc5a7fd5c35525c3e252bf225a3b,0,145739
0x4b58145d1f0d16985ba42b1066a60c26014e85bb,0,266018
0x4b5affcf43c938ebe4b94a50484908d1d95b8f6e,0,1596110
0x4b7561eeb9a87e60efd169471e0a9467dd739ffd,0,3546912
0x4b83ec46d2f077e4f72d7f8b37cc23ad3d087991,0,354691
0x4b84b0d7a14d2b7f69f88276c81eeb70881d7073,0,59056
0x4b8fa9979850a88fc5c197dbc30918c697d54c1c,0,8867280
0x4bdb86835007de7cd73cb94e372dc4a7c2478508,0,212814
0x4be1ad217502d1217b851c885767194b52a04314,0,300130
0x4be213c0b2e7740747b244bf12eaf6210a565eec,0,88672
0x4c0ae29009867ff7240b730c85eef24be0d8f97d,0,177345
0x4c29acd2c67337d34936a268e4658ef945a3c068,0,239587
0x4c343b7ebf4f7d6bec8812e4e52912ad4f791424,0,532036
0x4c4044d110c16952d0a1cef7edc2e7f62b2788c5,0,443364
0x4c4ac5781723ee8f73ab739420e0050263ffb34e,0,443364
0x4c4d6237ce133f9a9d16649130e973a8b44fba10,0,354691
0x4c59cea94ee8b05bd851af1bf9d243ba585e2962,1000110,1596110
0x4c784a92eec1807a9bd85b2939b7f8b6271e7e0d,0,177345
0x4c855bd54ff4bb1f8c892a5672bbac69b384cf70,0,88672
0x4c93621e1f8d4ee2388d1511595ed7dae6e828a6,117681,177345
0x4ca0298c3966f9f13ff147c138b21dc43ad38dd0,0,620709
0x4cc2a26cb0427032427a002e210f368ea4cc17c6,0,709382
0x4cdc7f0631ef1c98e133510371a1c27535fbf733,133489,295284
0x4cdf6356951ca013d5d39283d8c3bf37525764d1,0,117048
0x4cf1f26ac3802b2e070adfe7127d2e9ba29a5114,0,585240
0x4d121d975341951502c745b5e21c380c5bbe3889,0,88672
0x4d4ae84c75d7744d47aac2dd5e2e69b56659a127,0,585240
0x4d4d9a8c03d677a7f3447df3bebdd2a6471ca033,0,88672
0x4d4e0a989de83f6f5d2a86a115bceb97028d9b8c,0,40418
0x4d55999b51a3dfc182dc9e066daf356ac46da10c,1,709382
0x4da93b26b22630bf6fa1ea870ff4d66d867e0a42,0,60297
0x4db4aefad1956e681839d2e8c47d37c96d4bcd10,0,2660184
0x4dbfa174420a7220106d9a3d278d0717b610d0cc,0,177345
0x4e3145b28b4321ad008ac91badb7c5537a510f63,300000,707744
0x4e3533132b242fcffc699e420847292a71197a27,0,177345
0x4e3a83e9af9bcde7f6dfb33c0dba04a9ea24e016,0,2128147
0x4e405adb9b702d968b5494c6f683de6dbdcf1ce6,0,886728
0x4e71e221cfbb7ad717f565e229edb4bad4772a1a,0,235869
0x4e81fb2b4a7c5fc279fc2086b3322bb3dc3c12b6,0,886728
0x4e88d921c8e46a38ffdea6249d9a48156d935b32,0,283752
0x4e894772843d24b261d9967e1739fb2b98e8164a,0,98072
0x4ece7af933028f21cd5dcb11e0b39585238e3e39,0,351748
0x4ed3f1cad6b5f943bd2b292965d47a4155997331,0,122368
0x4f03d95af246c7cbbc9e4fc1859974945ef418a1,0,195080
0x4f186daff399f4576c5d5897ff9264a9d4753fa9,0,60297
0x4f25e5297a5e34f9849078c944de3be480fdd395,0,709382
0x4f667fb06242630b4f7dc53be0d82299cc8d0b13,0,58524
0x4f7937d304b4674b742b658ef2350f20cae1ec04,0,798055
0x4f8ab915b7016284ade3b745bc8eb736fe34f083,0,1773456
0x4fa2f8b1a8f8114e48b0425b58b9a13da85b4b6e,0,5320368
0x4fb37e12bb0d7ea9b0ac947062e0320b4babe2f1,0,1418764
0x4fc0792a08b7835934429445fdb9b3f243235c2d,0,494794
0x4fd787803db60816f16b121cc7c5637263f1736f,0,60297
0x4fddb905974d6ee4163fda07e05f3e57a775bc23,790735,1773456
0x4fe1a1256e8fb80c1b7dcc865d3c87f4de45804f,0,62070
0x4ff20e5e1bc5b0d24844bd07658ae44a1298a348,0,62957
0x5004b1d07064ebe0d602cdc5aa61023f84283959,0,266018
0x500898b272d3454d7ce39c1e99b469deffd92b74,0,354691
0x506c4c4325b133b9dc277b00b58b01c606ac6ddd,0,58524
0x506e6245390b073f691e5b96a062b476bbd6e908,0,709382
0x5081203ca9de0a3be98a10d13e2c82f2549dba48,0,319222
0x509718ad323ee65295c073316a6368907063ba65,0,88672
0x50d50aa3a3e57a84696b9a09abc6e41cb472c099,0,159611
0x50d922255318e03f803ae1dd85755e17df2afec8,92494,177345
0x513d3c79486cd63a10776604660a90f89c0554bf,0,8867280
0x5162b984d8f25944c5ef72bd57449037d0b10534,0,177345
0x517af9265db01fb066a97bb6096d41e803ce9db7,0,230549
0x5186a92cfb591afeaf084d603eafb13a35902411,0,1773456
0x518e850b139b6d81626b29e1b4e957ad345156a8,0,8867280
0x519930131822ef63aab88f74399add7438664cb7,900,354804
0x51a7914e2b6246d9da55849354ea692a370b0673,89345,177345
0x51ae51ea0cea748c6dce1bebc50de352345fc822,354690,354691
0x51d08c0d5e49fbd502cdd7f18746b9c39b5a3a3b,0,97540
0x51ec8af7f04aec5f408b87dd98717df64d0234d7,0,443364
0x5207047c92d3d1cdcbcfe4637ff6c805ddbc7410,0,177345
0x52081f3d8ac57a4d82d5dc42f693230d01d70c58,0,443364
0x52302b093f8533666480885eadd3989dcfa424fc,0,79805
0x524a185179cd9790655bf6dca9e0a6b2338e68e7,0,1074456
0x525aadb22d87caa26b00587dc6bf9a6cc2f414e5,0,58524
0x52649c1bcdd9477821b1ef35d064ac55c5afe4fa,3206804,3546912
0x528d09f956902bc91e3aa55db43dba2016ec40f0,0,8867280
0x529011590aa3dc655a371b2b88af18b6866b28b2,0,372425
0x52c23e0415561605cfb5263bbc16bcad2f60bb76,0,532036
0x52e144ff3efe280fdb2a7f902a3de7674eb3a0a5,0,67391
0x52f6d6e1db786c8ce34a1c7bddeec27dfc231a16,0,1677334
0x531217f27aff33ea05b8d1eebdb7505ae02bc587,0,177345
0x53135d39e926a946d40d645c8273d11b9219941a,0,58524
0x533aa161181050009a60a72d46e66ac8cb5d92ea,1499944,1666605
0x5342ff500a238afe2dc94fe5c23891851883ccfa,0,58524
0x535c1cb6a07fbe97f68d352e70a8d13c5345ed41,0,1773456
0x537875ef902e5c9749a8ba4c9ebf34d9734da1dc,0,354691
0x53838f410cd278de1213f5856e079f74f4e73072,1084347,1773456
0x538df212def9d27b646b733cb267a69cbe1b77ad,154035,177345
0x53aa057146197cc2d1c8fafabb81bca0a2bf1bf1,0,70938
0x53c2fc084631d40e4867e1904c321a087a5c899e,0,2004005
0x53dddbc27e1d909487e291120e779a4c43b8b557,0,88672
0x53e108aad9e8756b41444a050069a82239805210,500000,886728
0x53f69a0134b354450aacbe1432ee8b618a29e67a,0,195080
0x541a695d49d36410bded836a3d4dab238b24cdfe,0,491112
0x541aae71d8aa3224f1700d01f2c5b7e7107e3004,117658,177345
0x542828854fc43ada33c3f27b838e32711511717b,0,496591
0x545d73157a6092a27dd6519566b6d6bf1f4a2f0c,13,1773456
0x5483c5c34a54e546802adc4e7dd6bdf158322416,0,709382
0x548f0e3928e2f58e2babe31da4d110d0eba0c5ac,0,177345
0x54922f7f350a884f92868eae244b03dc4058e16f,0,886728
0x54a42c83bd330a7aa836aeab170c57fb2228cf15,0,359242
0x54af86b866032e08217697c39e0b7d0f0fed8ac6,0,354691
0x54b33e713b779e329ebb23a19be1a084d402635b,0,1773456
0x54b8eb52b95267eaf374948c1b717dec81cc5590,222074,372425
0x54d71b51bed07d38d05d3e96de3f47035d243803,0,354691
0x54dd39c6cf4e516dca3a330affb2064250f7bc44,1076431,2376431
0x54eb79eaffb303b7e5a52dbeea460f7b5d883661,84491,354691
0x5527b6f810d08b680b5158b6266119b5b7056832,0,177345
0x553e6fb2d7bdd7b2d7865b2e03c10dd6fc7a4f14,0,198627
0x554ccc0e32497fbd85dfdd4150b6615140d53a4b,0,58524
0x558aa3229d75e24392efa61e9e65ec726d1e975b,0,59056
0x55927859e59ff9f2ec0510d58b2f9b025ac1c8a5,0,141876
0x55b451320a34ce88fc8f1a1d9156e2aeb8aad6cb,72000,177345
0x55c85e70092957b87129a6454ec7a57942eb4eb6,0,62070
0x56030dd3598af74c7f1f49e4df4388840600f454,0,514302
0x560fbf887a1c98ae68ce71f018772d771d067781,0,197723
0x564565d4abb4c0a528413ae8ef196474d1c9d485,0,70938
0x56640ee7f864b92595191924ba3a10d2158f28bb,0,212814
0x5665785813011a5c37c10972f8d3d463441637c3,0,177345
0x5697f950e7a9aec53db92975b14189e963904be9,0,402204
0x5699a61411ff07bd75dd28da0ce3c8d2ebd4e6c7,0,58524
0x5699e624962bf4bc90dbd1a4a7bd6739f84de5a2,0,1773456
0x56a29a3a7f13973d06206314210c4555e2864af7,6384,7093
0x56bab42ea4cf60be55f9e52008fea40a18247b77,0,248283
0x56bdc5ad0bc99171ebdf579dc153e678434753bd,0,301487
0x56cc3da62d5f96f380e016b140213055a4064140,0,266018
0x56e1b883a7ee8c948d014af899e2710b8b89de6d,5549,177345
0x57137d75ae5e373b74522d9b4b104cc5f84c1f0f,0,443364
0x571ddfe2d492bdd7667d46d0e07214f504b9dd07,28524,58524
0x572ec4ff53fd65d3bc96c2c8fe1168f2fda975fb,524907,709382
0x57911c39834fc95c73441fb23437169b091ec7ed,0,177345
0x57a099bbf0932c730f78252918be5ff44d799107,0,532036
0x57b5a6c8558f26292bf928e81adeccd4110d6bbe,0,939931
0x5829ce13f0d42906b148881cc2f7b07c3979c898,0,354691
0x582b1bd5d5fc8b4eedde78e9f671a98fc6ad1e8c,0,92219
0x58313917947a367ef7b081eabd6cb11cb2d128fb,0,177345
0x58353a3b9ed991af6a23c0188798eba49f26949e,0,8867280
0x584918c2ed491fffbc324f9d78b31d199c9ca22d,4000,88672
0x588a1a5021539c077fffb9bd154e660f49e26e9a,798055,886728
0x588a9ed7b70dbda61cd86ee9ce775f9100d22824,0,266018
0x58a02121c0bb9915dad08fe699699fd300000000,2035650,5320368
0x58a227045a32b86e108756488074c5dbaabda73e,0,532036
0x58aa3dcd0fe70370d120a25949c20cb640c5da26,0,72181
0x58ae3a4ac876051893863339f5b707ceff5d367d,0,58524
0x58bdbdcb0298dda06c77f3754195db544a0fe40e,0,532036
0x58f27e29a83351f150566c704b27b4524dc49865,0,673913
0x591dd50af3800569005ce206e0219d6a346249be,0,1218261
0x592bf6f9423328f068b1a01721cc40d2b089c18b,0,177345
0x5947d61f03f51c9482a18ecedc3b7650d30391c7,0,212814
0x595250efcdd92b2e9d59968844dd8764684946eb,0,1773456
0x5954d40a9bcdd81a697a04d8339081e42a02500f,0,585240
0x595cc3dc765b1fad8fe4a323123bc61346e427f2,0,414493
0x595d2e30eddfdc242cde5a9e8e3c4d2481b07793,798055,886728
0x596b36a59a2e2f3e859820e51926d78575b66254,0,336956
0x596cc4b8e7b4e639b0e61f19698bfceb9afd6888,0,266018
0x59795810b9e610bf803482d6aa127035a376a089,798055,886728
0x5985c0518dc4b5b22d5556612391241d3228c106,0,1773456
0x5986b17a5b5f51eabf8ffede40287b50111d57db,0,673913
0x599eaece691114c87b716129ceb8cb81cc7ad1f7,0,1773456
0x59a851891e2f0a1ea91351b042dd75b10af095d0,0,1773456
0x59b9508459792cce0a7dbb04ded43c21419a01a7,0,177345
0x59cfb50941beac181daa5b6c207f674da20152b3,0,1223684
0x59d4b2f5a3834e199a9319039dde6e8825e0f81d,0,1773456
0x59dba3c41ab1ec435f1f112c7adac05baa00f1e8,0,1773456
0x59e955fe4d18cabec041d99307a53d36e0c08978,0,407894
0x59f859def1393dee87d8d70a6c9574b2e700ca89,0,266018
0x5a0b25fb471cd2e740b6da10db8a735da22371d5,0,106407
0x5a1f042958871652ac238c1800fcb37df7f46674,0,2128147
0x5a24626b1fcdbfc10d74c5330306d4acf1597cb2,31035,62070
0x5a2a615fee83b279435fad506e8705ab9f75a052,93476,354691
0x5a2ebb1dcf68802c26f360205e99cd519f3033d3,0,69164
0x5a32249f3f076571362e7d00af3e8ee8757271e2,0,425629
0x5a3b34543ea6ff92aa7109f1774b8e9a84b029f1,0,88672
0x5a8f736e03b26a511bb22e76bcefdeb8a93802e1,0,354691
0x5aad302341638541c9a39a1810d466ff5fb2eecf,0,58524
0x5ab92284931fecdf3890955fd4118715efa00f68,0,177345
0x5ac0316073aea3496564cc6da9164349ba0f23a0,0,58524
0x5ac0b624e7b16a9126a35cdba591d22c27f3e30e,53203,106407
0x5ac14cb24dce00a816579d2e313e83edf8a458ca,0,58524
0x5ac1edadac9af6a15774050379324e4b87962491,0,67036
0x5ad961ff919861016814355a23e5dcf979a8c6f0,0,246237
0x5ae69853d595db08bf1ab7f8826f8b6636232865,0,1950801
0x5ae8dffc708c2e2e5d38c1c580af9ca0a8bf11e0,5,372425
0x5aed53d31810559c10eb2dccaada073af499adab,0,886728
0x5afff05c3d2ae2da9c13ea6362e6b596dc00ee47,0,58524
0x5b2907b3dc0f7ec146168760e298901c7015e7f6,0,266018
0x5b2b2a50d2155eeda9ffa26cc5af9d99caee7abc,0,62070
0x5b35b9e4953210b48671ea1d267a1b568745b11d,0,266018
0x5b67d19123d607f31bc43ccaf14f923fe1e4c897,29435,61077
0x5b6f43175e98cc201e83eb7072cf852458888888,0,886728
0x5b80e0b0a2311a9cb0082e7cd7aae765cdb6af58,0,88672
0x5b838d5005f730da1628963486ec66622d1f322a,32720,65440
0x5b87f844ce507388878f1a86e82c2cbdd18b11a5,0,229471
0x5b8fa8b9f2d224e886e5dd92c8ab1b46659e1f89,0,1064073
0x5b958348774ce96b88894fe2c5e27d83d5654570,0,58619
0x5bca4075dfc8065235cf75c6b15b410e62845fec,0,177345
0x5bd8d49502c128fda29c3876514b7b03a4c20593,18000,58524
0x5bebcc23493753aceeda0df71e4af126914dede3,0,354691
0x5c0cf75048b66f1ffbcd48d38c88211abb570b0f,0,8867280
0x5c1f63c259770939cdd64a0e2acc927f600e1ba4,0,197191
0x5c2fa6118ca914bff95457b1ee003255e7e98757,0,3546912
0x5c3842551bcf9bdbeef2c89d5a9b13cd6cd9564c,1596,1773
0x5c49de202b04ff5b10d00cb60e141fc570d25574,0,336956
0x5c8281e4c8bad7570f5f718699e5cdf2d65341a3,78195,319222
0x5c9ff28a7f3a21d4e9a417e8a3773f4b29e5467f,0,88672
0x5cb4dfd8603bd594482625dec7e95ea54995015e,0,177345
0x5ce81d0fcc3c915f97a4e5eaa3a0e23136ee4525,0,301487
0x5ce86b9e9e46837e28bf6ceb0d7f2c9887e3d32b,132036,532036
0x5ce9185493254fdf83dba1adfe52756f03361fc4,0,532036
0x5d14762da16f15a4cc47810a006286895238a656,0,532036
0x5d1f83e42606f66a64d1e07da962c422a6cde9ca,0,3990276
0x5d3087d1aa04235610cad6198598977b9b8156d3,0,443364
0x5d3a4fef4564c967078b56ea64fadb2c47d75a52,0,106407
0x5d4ebf838b86f7c8ec315479eb9a4703eaa55555,138125,196853
0x5d59d5f366689486dd493a90d0d7af142aefe0ba,0,142741
0x5d5dd2c5883f3f51649bd552efbf2d18d71b218f,0,59056
0x5d7a6fb0aaa4b79c93dcd7a43039c49ab83bc995,0,2660184
0x5d8148f9744629d566b97b55df3c04f98196a661,0,709382
0x5d84c00cdc2abacfefeef83dda8b5e4995f59294,0,70938
0x5d9d4a102bcf2d8ed8dc0d58692f5de5cf86afc4,0,532036
0x5db05cb456d38c19442a83b525e62a4f30fa8acf,0,177345
0x5dd0554c60841af595ce7f20e9101fccd815e04b,0,65742
0x5de2d0474d5fe1ab7ea9174b7075b6bdf84fc8e2,9602,58524
0x5de3f538d66e3900d1c7a1d86a47fdc84bd19b1f,0,177345
0x5df0034ec7549e19fe31fa82904a090c5083a1cd,0,177345
0x5dfa35f002d1c2dc175d6d9a1c8cd980b87f8b79,0,886728
0x5e1a1d4cea4e7b6b7155c7896912abd44253477a,0,98568
0x5e2e142eed4e95dbc0227ecc480d17cbe80e631b,0,59056
0x5e3d409873af97b13e3673ea76c8cb00825fb105,63642,124709
0x5e46884a77e0ac5f3126e30720bd5218814dc5e2,0,1773456
0x5e89b5dca4f9d20ad300c1ba1098fc3d667971a2,0,1418764
0x5e9eaa3dd3b56da81d45c8a1664e70e9b92ca7a5,0,390160
0x5ec8a7e7043fb0ecff9a450b9c8e7934eb576c8c,0,590560
0x5f0c95dae224bc5c8a8d279e3221edf83cb24e9b,0,5320368
0x5f1bae10784b3bf53cb3a5fe4e09e2942f3b673a,0,1773456
0x5f4026ff12cfd6a6bd2a4147d33db42e47b65823,0,188519
0x5f453933ebf8b743d00c5ee5b64991faf448d766,39902,79805
0x5f575de82ccaad1c5d78f6879c3662665c280624,0,266018
0x5f62e767618e42afde2e8e624187309ad4084a7e,0,177345
0x5f6fd9d880be6e209d5ee7a5517dfb40b8a9d81b,1596110,1773456
0x5f74c8fe0641554369f1f6cc043bc77e7cefeca2,35242,58524
0x5f88b204fd922165e892784f41fcd31bd3d63fd6,0,886728
0x5f94eccb9bef3c598e0dfd1ac2426a874fb3bf81,0,133009
0x5f96aa2469ae774bf9354bccdca472fc523ac4fe,0,886728
0x5f9b3449910aad5ac14e1d1f7f88143c3a086793,0,211041
0x5fdd115e7dc13a42b5f90e96fb99d744ba0591e2,0,62070
0x6013b944433c738bc5014d832df4a2dff3e46521,598847,8867280
0x6024a278779a85425b1c3630687c971650cceb88,0,3546912
0x602fb4b0ead09fcbfb6fe1eb904e22c1a64ee1da,0,8867280
0x605173f3c24fc37eb185f65e60fc0bf2769713ce,0,532036
0x6052c42cfcb73fc0f8bff08b4f443aa12436491c,0,177345
0x6061a4648f44533ceea8979aadfd6d9cc5eab8bc,0,177345
0x607014fadd5fb2907902f45be5995fe1a4415fc3,0,354691
0x6073b187357c6b2970da8812ece1959b3cce487d,0,1773456
0x60790d2cbb58e4e93c279ba7dcb26ad14604b369,0,780320
0x608262d76440284050125284ab9026c78292c8b8,0,62433
0x6086f420c708e0f6aa47a87047abc5c5b9bddd74,0,2004005
0x608d9e750a57b832c6d2cae3018daf69d60fb6b5,0,64908
0x6147e4cbbeeaef6c19ce8d4fa754f617ae36daac,0,58524
0x61560fb79242a875408667353998db29153daafd,0,177345
0x6156174d75d15c23186ce45b8986131917d81f52,0,88672
0x615bcf9adee28ca7097e54414f69ddc45c6ad28c,0,60297
0x6163e485a4a37580a124107a9034587fc39ce5b7,0,117664
0x616b7368a0222864446d956bc83392069725d244,0,709382
0x6182c554efbaf57c4742b55c0387ea1d890e4384,0,354691
0x618b4c52ed90bc5978f33cf2b057fa65576a72c0,0,177345
0x61afeb68eb87b762562934e26050d703e5f5ac5d,0,336956
0x61e919117115077f4cb6bf1c2bc2931bec8ea9c2,0,9885
0x61fb93bc3a9400285475e4677b259ac5141059a6,0,1002448
0x61ffb5313f1d090fdef096e2c4ac66e95f07023a,0,1773456
0x620334a2a05ac5e7c13cd12c4bb414a71c47ebce,181,993135
0x621cc8e7b66dd78da110b54c6f706d2cfaa27cbb,0,62070
0x623cb7169360b7a0850988ae3844b65bacfdf216,0,117048
0x625649fc7bfe6e63b181ac9a0bc3e84e895ec9c7,449396,798055
0x6261ac1469e7ffecf1ca22dd16c0165a2c8c49c6,40000,117048
0x627399a753ae400931fb1f4912e37ba90a5eecf2,221682,443364
0x6285b0727fdaf31cd1ba9fa8d5cddccb02fa5f6c,0,2660184
0x629817486cf4c36c5f67c0557781fe2f792ac8a8,0,301487
0x62a89b3b52d5a5c234d15481f7c2ed16e4b8888b,0,124141
0x62aebcfd376d07d65abed35539d6d1e448e3df62,0,70800
0x62afb14257fa70b265a8e6c6dc8beafd7091d0cb,0,8867280
0x62c1b44f77eb9a0facc62fb9b30ef43ff8e4f249,0,58524
0x62d33d898709391ce7407afb006550ff53014bc5,0,88672
0x62d3c2a80d3cce916b9b645cbcda14d35418275c,0,2660184
0x62dd567055fe2dee6a7a51e86619fcf813af50ee,0,673913
0x62eb69cfc698ab2d3ff64b677531b4e8526b7f1e,0,61755
0x62fc33770499776e94c064732114c9c58ca75cb5,0,124141
0x63148ab0271b6c6a0e3a019684c4199b1871ef74,0,111518
0x631f33f38586577293ab2d3003721216a2345ca9,0,266018
0x6323529c39dc22683e9a574064d01468a614d725,0,886728
0x6340d11a2af24231e3c6da60209b22dc41811584,0,354691
0x63506912fb2518e2e9a9220cd23756d867a26e7b,0,94472
0x638a9176260e84ae7d348dfb49384e547cdd5449,0,292620
0x639928ca971f668fd0c2d535cd64249c2ce9e637,0,88672
0x63a2278b5f5bed15653780556de534a23b222258,0,106407
0x63c242920ed0e137cc7cbc6d2cdb5b1fccd050ce,0,58524
0x63d368e54d8b78bec5c39e8325f7f2ef8492448d,0,496567
0x63e05ae24b0fdaedab801ed95212c44726f89094,0,177345
0x63ed99a9404e9b6e2e999916e2fd9e53943cc7bb,0,532036
0x63f6b6a986e8145b7abec8e4077ad8e65cb1cc61,0,2128147
0x6411caa45010e30053e2a367aba68e75cb613f2e,250000,354691
0x6412f7b1d433397297b1101a729adfe6169a8162,0,266018
0x6419bd66b7ca3ddc06affdf64678ac2aac2a12bc,84,5320368
0x6423b3d0f09ff8bf266870f814b9b635d485100b,0,177345
0x644a3ab3911251b13fed90fc7bd41ff230ea1a0c,0,177345
0x6457c57540342e1c7a643e2a951fe7fc01cbbcc0,0,1773456
0x64859a4fc5aaff5b71a1123676e59115108e6605,0,177345
0x648f09326ae1012be76449422e888427e24a3872,0,177345
0x64b4e6ecaf3d9a0458bfd8cb476a9c2b946b8f5c,0,62070
0x64b71f8546c4fcf06fc13294ded73dcaea3fc241,0,62070
0x64c783179bb72e0d5b02fda45be653c69b2b1bfc,0,88672
0x64d20f9bb671480f1cb6e10fcde0a48449aa5e44,0,60297
0x64f29d9cd5c6c26ca3d9ed47fc690126ec79a2a6,0,886728
0x65129dbcc1bcc4936bdf3a4fdc768e92ef6c2a88,0,1162458
0x653325afdb00dd741fee25a694467eba17e8e93d,0,8867280
0x6552316697951435772137032762628463705058,0,532036
0x659570fa58514599effecdeeddbfb2986efe7504,0,8867280
0x65ac25c4a25bd4dbdd99d18fc847f2ad51eab99a,0,177345
0x65f5425376abb31e5e0c99427c19e73d0e755ac0,42442,58524
0x65fba5975a135ac3231b2e71c9000f31322cac37,0,709382
0x66079c32ef77243ad055ae026ef988406dd5105e,0,62070
0x66429366ed911d8426d2313cc440d1c1aecfda5d,0,70938
0x667128d400fab4a113a96529b72e69154da13d8e,183640,292620
0x669a7e45136f1db0769f4ad10837276399b3ee0a,1596110,1773456
0x66a73814f4a71fc7a19e15b1e54d2eaf283a41f2,0,186212
0x66bd41cca8dfa2f5a5ba7a7a3d7108a64fae0ff9,0,957666
0x66e1df8db9b0521d41d7eb30464a5281f71b29a8,10000,58524
0x66fbb154f1e7a4051731e7a71f54377eadbf5816,0,177345
0x66fec7f2db2fe08ff04829ffe8d001d9c5edf1a9,0,354691
0x67164d8853d3dc9ab5d11cb6744e6f04401cf772,0,1773456
0x67320a4323eb84534cc5dce232c69b57f9a8cf64,0,2660184
0x6742dc28e16fe31189eb111b1ab6bb953561b6b0,0,177345
0x67614e7fec656aaf6bc1af06b1373a2c1c5861b6,0,88672
0x67622b5a8d7a245966d6656e493a3815d15252ab,319222,354691
0x678897f63ff69f1b8cf4e1fe663111ae83fe8afb,139403,198627
0x67987f75fe37f4cce34e856f71fa3aa9ecdabd3b,0,62070
0x67aa701913e5a408035f284499ecc0d130de0d55,0,266018
0x67ba6abf3fd1b9668f1aae171ff450d054418ed7,0,3546912
0x67d836545c19156e448681883f50697ca5a430a2,0,58524
0x67e97eaf29efff2f3e96f8dad36c05bc741cd412,0,88672
0x67ec9835ce51c7d405a30b8b575e6debbe244989,0,886728
0x6802dbc1642bf12ba19d0621e7a35bfe3afd4cd1,150014,212814
0x680b330cbc31fb062e1dc7d91f9b91089f8a2aa0,185057,392835
0x682d6fab2b20af992a34d424bb5705e903358f0b,0,1773456
0x683279542ed04d7c60dc56e4ea230fe621edd4ca,0,177345
0x6841912bdff128e2d6150ab3ce784911b53ff331,0,798055
0x685104dc2bc816e3bde7c8b4977b8b0a3d8f7b4a,0,177345
0x6861698b928562e396b9b6db2c0abb17c4c729cd,0,1773456
0x688a7529922b09f23c7962d4196e1b2930ab77e2,0,886728
0x68b2e2f8f787071a142ab22c0feefd735edf5bd3,0,88672
0x68cdefadd526931b56d39d6f16dd42a9f65a2ad2,0,88672
0x68d87602ad677ba6b0f1cfcd1cfc30fe70ae0832,0,173798
0x68db126a65e4ee6fcbe407ae79cebdad2fb50d55,0,266018
0x68db1f09cbcca3f03e735290d0046de9cc02efdf,0,354691
0x68e03802f69a1d69dd0b1e5b68ba05d8f586e2ce,6725,532036
